,gufi,departure_aerodrome_icao_name,arrival_aerodrome_icao_name,arrival_stand_actual_time,arrival_stand_scheduled_time,carrier
329,DAL315.SFO.JFK.230301.0630.0031.TFM,KSFO,KJFK,2023-03-02 11:46:00,2023-03-02 11:45:00,DAL
330,DAL1274.ATL.BWI.230301.1625.0071.TFM,KATL,KBWI,2023-03-02 18:05:00,2023-03-02 18:17:00,DAL
331,DAL2192.BWI.ATL.230301.1225.0068.TFM,KBWI,KATL,2023-03-02 14:45:00,2023-03-02 14:35:00,DAL
332,DAL855.ATL.BOS.230301.1515.0034.TFM,KATL,KBOS,2023-03-02 17:34:00,2023-03-02 17:53:00,DAL
333,DAL2590.BWI.ATL.230301.1530.0075.TFM,KBWI,KATL,2023-03-02 17:11:00,2023-03-02 17:19:00,DAL
334,DAL983.DFW.ATL.230301.1300.0084.TFM,KDFW,KATL,2023-03-02 14:51:00,2023-03-02 15:09:00,DAL
335,DAL1088.LAX.SEA.230301.1500.0074.TFM,KLAX,KSEA,2023-03-02 17:56:00,2023-03-02 17:57:00,DAL
336,DAL1598.SEA.LAX.230301.1510.0158.TFM,KSEA,KLAX,2023-03-02 17:33:00,2023-03-02 17:51:00,DAL
337,DAL1714.LAX.SEA.230301.1800.0308.TFM,KLAX,KSEA,2023-03-02 20:46:00,2023-03-02 20:55:00,DAL
338,DAL923.ATL.SFO.230301.2120.0096.TFM,KATL,KSFO,2023-03-03 02:41:00,2023-03-03 02:46:00,DAL
339,DAL2820.ATL.IAD.230301.1510.0075.TFM,KATL,KIAD,2023-03-02 16:48:00,2023-03-02 16:57:00,DAL
340,DAL2820.IAD.ATL.230301.1755.0047.TFM,KIAD,KATL,2023-03-02 19:38:00,2023-03-02 19:50:00,DAL
341,DAL2888.SFO.SEA.230301.1835.0126.TFM,KSFO,KSEA,2023-03-02 20:46:00,2023-03-02 20:50:00,DAL
342,DAL2575.EWR.ATL.230301.1305.0036.TFM,KEWR,KATL,2023-03-02 15:53:00,2023-03-02 15:40:00,DAL
343,DAL695.BOS.ATL.230301.1050.0033.TFM,KBOS,KATL,2023-03-02 13:58:00,2023-03-02 14:02:00,DAL
344,DAL2643.ATL.BWI.230301.2010.0136.TFM,KATL,KBWI,2023-03-02 21:41:00,2023-03-02 21:56:00,DAL
345,DAL1507.LAX.SEA.230301.2130.0173.TFM,KLAX,KSEA,2023-03-03 00:02:00,2023-03-03 00:22:00,DAL
346,DAL575.LAX.JFK.230301.2145.0127.TFM,KLAX,KJFK,2023-03-03 03:19:00,2023-03-03 02:59:00,DAL
347,DAL2178.ATL.EWR.230301.1550.0069.TFM,KATL,KEWR,2023-03-02 18:05:00,2023-03-02 17:57:00,DAL
348,DAL514.LGA.ATL.230301.1750.0032.TFM,KLGA,KATL,2023-03-02 20:02:00,2023-03-02 20:31:00,DAL
349,DAL1265.ATL.BWI.230301.1420.0037.TFM,KATL,KBWI,2023-03-02 16:02:00,2023-03-02 16:05:00,DAL
350,DAL2614.LAX.SFO.230301.1400.0208.TFM,KLAX,KSFO,2023-03-02 15:10:00,2023-03-02 15:26:00,DAL
351,DAL972.DCA.ATL.230301.1200.0143.TFM,KDCA,KATL,2023-03-02 14:06:00,2023-03-02 14:05:00,DAL
352,DAL2049.JFK.ATL.230301.1115.0062.TFM,KJFK,KATL,2023-03-02 14:05:00,2023-03-02 13:53:00,DAL
353,DAL319.SFO.JFK.230301.1400.0205.TFM,KSFO,KJFK,2023-03-02 19:21:00,2023-03-02 19:30:00,DAL
354,DAL746.LGA.DFW.230301.1100.0095.TFM,KLGA,KDFW,2023-03-02 15:46:00,2023-03-02 15:15:00,DAL
355,DAL2550.IAD.ATL.230301.1100.0088.TFM,KIAD,KATL,2023-03-02 12:40:00,2023-03-02 12:58:00,DAL
356,DAL793.ATL.LGA.230301.1315.0059.TFM,KATL,KLGA,2023-03-02 15:24:00,2023-03-02 15:25:00,DAL
357,DAL791.DFW.LGA.230301.2245.0136.TFM,KDFW,KLGA,2023-03-03 02:01:00,2023-03-03 02:04:00,DAL
358,DAL527.LAX.ATL.230301.0900.0031.TFM,KLAX,KATL,2023-03-02 12:54:00,2023-03-02 13:09:00,DAL
359,DAL317.JFK.SEA.230301.1200.0130.TFM,KJFK,KSEA,2023-03-02 18:37:00,2023-03-02 18:28:00,DAL
360,DAL2890.JFK.ATL.230301.2200.0129.TFM,KJFK,KATL,2023-03-03 00:45:00,2023-03-03 00:40:00,DAL
361,DAL316.DCA.ATL.230301.1720.0087.TFM,KDCA,KATL,2023-03-02 19:22:00,2023-03-02 19:23:00,DAL
362,DAL600.JFK.SFO.230301.2230.0098.TFM,KJFK,KSFO,2023-03-03 05:22:00,2023-03-03 05:20:00,DAL
363,DAL380.DCA.LAX.230301.2221.0085.TFM,KDCA,KLAX,2023-03-03 05:06:00,2023-03-03 04:20:00,DAL
364,DAL488.LGA.ATL.230301.1205.0109.TFM,KLGA,KATL,2023-03-02 14:28:00,2023-03-02 14:49:00,DAL
365,DAL610.JFK.SEA.230301.2140.0145.TFM,KJFK,KSEA,2023-03-03 04:08:00,2023-03-03 04:00:00,DAL
366,DAL2617.BOS.JFK.230301.1100.0079.TFM,KBOS,KJFK,2023-03-02 12:19:00,2023-03-02 12:29:00,DAL
367,DAL2346.IAD.ATL.230301.2135.0033.TFM,KIAD,KATL,2023-03-02 23:15:00,2023-03-02 23:29:00,DAL
368,DAL316.ATL.DCA.230301.1440.0055.TFM,KATL,KDCA,2023-03-02 16:25:00,2023-03-02 16:19:00,DAL
369,DAL1078.JFK.BOS.230301.1110.0039.TFM,KJFK,KBOS,2023-03-02 12:29:00,2023-03-02 12:28:00,DAL
370,DAL476.ATL.LGA.230301.1215.0099.TFM,KATL,KLGA,2023-03-02 15:30:00,2023-03-02 14:30:00,DAL
371,DAL409.ATL.LGA.230301.2300.0181.TFM,KATL,KLGA,2023-03-03 01:24:00,2023-03-03 01:15:00,DAL
372,DAL378.ATL.LGA.230301.1100.0082.TFM,KATL,KLGA,2023-03-02 13:09:00,2023-03-02 13:10:00,DAL
373,DAL452.ATL.SEA.230301.1700.0275.TFM,KATL,KSEA,2023-03-02 22:32:00,2023-03-02 22:34:00,DAL
374,DAL927.ATL.LGA.230301.1415.0158.TFM,KATL,KLGA,2023-03-02 16:19:00,2023-03-02 16:26:00,DAL
375,DAL757.JFK.SFO.230301.1350.0087.TFM,KJFK,KSFO,2023-03-02 21:02:00,2023-03-02 20:49:00,DAL
376,DAL455.DCA.ATL.230301.2240.0124.TFM,KDCA,KATL,2023-03-03 00:26:00,2023-03-03 00:42:00,DAL
377,DAL392.DCA.ATL.230301.1505.0111.TFM,KDCA,KATL,2023-03-02 17:16:00,2023-03-02 17:03:00,DAL
378,DAL1535.DFW.JFK.230301.1715.0147.TFM,KDFW,KJFK,2023-03-02 20:47:00,2023-03-02 20:40:00,DAL
379,DAL860.LGA.ATL.230301.1100.0091.TFM,KLGA,KATL,2023-03-02 13:25:00,2023-03-02 13:39:00,DAL
380,DAL1530.SEA.LAX.230301.1845.0104.TFM,KSEA,KLAX,2023-03-02 21:00:00,2023-03-02 21:25:00,DAL
381,DAL379.JFK.ATL.230301.2040.0123.TFM,KJFK,KATL,2023-03-02 23:09:00,2023-03-02 23:24:00,DAL
382,DAL2841.SFO.LAX.230301.1400.0233.TFM,KSFO,KLAX,2023-03-02 15:28:00,2023-03-02 15:30:00,DAL
383,DAL520.JFK.LAX.230301.1200.0136.TFM,KJFK,KLAX,2023-03-02 18:07:00,2023-03-02 18:25:00,DAL
384,DAL2272.LAX.SFO.230301.1900.0201.TFM,KLAX,KSFO,2023-03-02 20:13:00,2023-03-02 20:30:00,DAL
385,DAL921.DFW.ATL.230301.2130.0137.TFM,KDFW,KATL,2023-03-02 23:15:00,2023-03-02 23:34:00,DAL
386,DAL2093.EWR.ATL.230301.1205.0104.TFM,KEWR,KATL,2023-03-02 14:48:00,2023-03-02 14:36:00,DAL
387,DAL365.BOS.SFO.230301.1235.0084.TFM,KBOS,KSFO,2023-03-02 20:21:00,2023-03-02 19:48:00,DAL
388,DAL987.ATL.SEA.230301.1310.0130.TFM,KATL,KSEA,2023-03-02 18:58:00,2023-03-02 18:45:00,DAL
389,DAL308.LAX.JFK.230301.1540.0063.TFM,KLAX,KJFK,2023-03-02 20:39:00,2023-03-02 20:52:00,DAL
390,DAL877.LGA.ATL.230301.1950.0015.TFM,KLGA,KATL,2023-03-02 22:35:00,2023-03-02 22:31:00,DAL
391,DAL2332.ATL.IAD.230301.1220.0081.TFM,KATL,KIAD,2023-03-02 14:14:00,2023-03-02 14:05:00,DAL
392,DAL445.ATL.LAX.230301.2135.0096.TFM,KATL,KLAX,2023-03-03 02:27:00,2023-03-03 02:24:00,DAL
393,DAL687.ATL.DCA.230301.2255.0084.TFM,KATL,KDCA,2023-03-03 00:20:00,2023-03-03 00:35:00,DAL
394,DAL2346.ATL.IAD.230301.1900.0198.TFM,KATL,KIAD,2023-03-02 20:29:00,2023-03-02 20:38:00,DAL
395,DAL327.ATL.BOS.230301.1225.0048.TFM,KATL,KBOS,2023-03-02 14:32:00,2023-03-02 14:47:00,DAL
396,DAL899.LAX.ATL.230301.1900.0200.TFM,KLAX,KATL,2023-03-02 23:26:00,2023-03-02 23:14:00,DAL
397,DAL747.SEA.JFK.230301.1515.0044.TFM,KSEA,KJFK,2023-03-02 20:19:00,2023-03-02 20:29:00,DAL
398,DAL1427.JFK.ATL.230301.1340.0086.TFM,KJFK,KATL,2023-03-02 16:41:00,2023-03-02 16:28:00,DAL
399,DAL501.ATL.LAX.230301.1455.0103.TFM,KATL,KLAX,2023-03-02 20:00:00,2023-03-02 20:00:00,DAL
400,DAL2639.ATL.EWR.230301.2150.0099.TFM,KATL,KEWR,2023-03-02 23:51:00,2023-03-02 23:59:00,DAL
401,DAL537.LAX.ATL.230301.2115.0167.TFM,KLAX,KATL,2023-03-03 01:22:00,2023-03-03 01:25:00,DAL
402,DAL2644.ATL.EWR.230301.1405.0046.TFM,KATL,KEWR,2023-03-02 15:56:00,2023-03-02 16:06:00,DAL
403,DAL876.ATL.LGA.230301.1615.0122.TFM,KATL,KLGA,2023-03-02 18:23:00,2023-03-02 18:25:00,DAL
404,DAL753.ATL.LAX.230301.1900.0203.TFM,KATL,KLAX,2023-03-02 23:46:00,2023-03-03 00:04:00,DAL
405,DAL1077.DFW.BOS.230301.1725.0063.TFM,KDFW,KBOS,2023-03-02 20:32:00,2023-03-02 21:01:00,DAL
406,DAL2440.ATL.JFK.230301.1815.0130.TFM,KATL,KJFK,2023-03-02 20:15:00,2023-03-02 20:25:00,DAL
407,DAL2581.LAX.SFO.230301.1630.0215.TFM,KLAX,KSFO,2023-03-02 17:49:00,2023-03-02 18:02:00,DAL
408,DAL778.DFW.LGA.230301.1205.0122.TFM,KDFW,KLGA,2023-03-02 15:23:00,2023-03-02 15:28:00,DAL
409,DAL567.BWI.ATL.230301.2310.0041.TFM,KBWI,KATL,2023-03-03 01:06:00,2023-03-03 01:10:00,DAL
410,DAL759.DCA.ATL.230301.2000.0249.TFM,KDCA,KATL,2023-03-02 21:53:00,2023-03-02 22:01:00,DAL
411,DAL2226.ATL.EWR.230301.2030.0112.TFM,KATL,KEWR,2023-03-02 22:23:00,2023-03-02 22:37:00,DAL
412,DAL2178.EWR.ATL.230301.1900.0197.TFM,KEWR,KATL,2023-03-02 21:18:00,2023-03-02 21:30:00,DAL
413,DAL719.SFO.JFK.230301.2315.0106.TFM,KSFO,KJFK,2023-03-03 04:21:00,2023-03-03 04:33:00,DAL
414,DAL2581.SFO.LAX.230301.1905.0088.TFM,KSFO,KLAX,2023-03-02 20:23:00,2023-03-02 20:38:00,DAL
415,DAL848.LGA.ATL.230301.1650.0061.TFM,KLGA,KATL,2023-03-02 19:18:00,2023-03-02 19:35:00,DAL
416,DAL829.ATL.LAX.230301.2035.0155.TFM,KATL,KLAX,2023-03-03 01:46:00,2023-03-03 01:40:00,DAL
417,DAL794.ATL.JFK.230301.1325.0052.TFM,KATL,KJFK,2023-03-02 15:37:00,2023-03-02 15:36:00,DAL
418,DAL1703.SEA.LAX.230301.2345.0111.TFM,KSEA,KLAX,2023-03-03 02:03:00,2023-03-03 02:19:00,DAL
419,DAL849.ATL.BOS.230301.1330.0214.TFM,KATL,KBOS,2023-03-02 15:57:00,2023-03-02 16:00:00,DAL
420,DAL365.SFO.BOS.230301.2100.0179.TFM,KSFO,KBOS,2023-03-03 02:52:00,2023-03-03 02:31:00,DAL
421,DAL608.BOS.SEA.230301.1605.0050.TFM,KBOS,KSEA,2023-03-03 03:39:00,2023-03-02 22:37:00,DAL
422,DAL334.BOS.ATL.230301.2140.0090.TFM,KBOS,KATL,2023-03-03 00:58:00,2023-03-03 00:44:00,DAL
423,DAL635.ATL.DCA.230301.1610.0077.TFM,KATL,KDCA,2023-03-02 17:46:00,2023-03-02 17:49:00,DAL
424,DAL721.SFO.ATL.230301.2240.0108.TFM,KSFO,KATL,2023-03-03 03:31:00,2023-03-03 03:12:00,DAL
425,DAL1357.BOS.JFK.230301.2115.0173.TFM,KBOS,KJFK,2023-03-02 22:42:00,2023-03-02 22:45:00,DAL
426,DAL823.ATL.SFO.230301.1800.0312.TFM,KATL,KSFO,2023-03-02 23:15:00,2023-03-02 23:19:00,DAL
427,DAL949.SEA.ATL.230301.2315.0142.TFM,KSEA,KATL,2023-03-03 03:38:00,2023-03-03 03:53:00,DAL
428,DAL385.BOS.ATL.230301.2255.0117.TFM,KBOS,KATL,2023-03-03 02:35:00,2023-03-03 02:06:00,DAL
429,DAL1045.LAX.SEA.230301.1955.0050.TFM,KLAX,KSEA,2023-03-02 22:35:00,2023-03-02 22:45:00,DAL
430,DAL548.LAX.JFK.230301.1725.0059.TFM,KLAX,KJFK,2023-03-02 22:42:00,2023-03-02 22:47:00,DAL
431,DAL754.SEA.ATL.230301.2010.0120.TFM,KSEA,KATL,2023-03-03 00:54:00,2023-03-03 00:54:00,DAL
